Unnamed: 0,latitude,longitude,event_cause,requires_road_closure,priority,police_station,incident_duration_min,day_of_week,is_weekend,time_of_day_category,spatial_risk_score,encoded_event_cause,encoded_time_of_day,start_time,effective_end_time_only,event_severity_score,junction,junction_incident_count,zone,zone_incident_count,road_closure_risk,incident_duration_min_clipped,event_severity_score_scaled,junction_incident_count_scaled,zone_incident_count_scaled,incident_duration_min_scaled,road_closure_risk_scaled,congestion_risk_score,congestion_risk_level,is_compound_incident,peak_hour_flag,incident_duration_min_clipped_scaled
4942,13.05680055,77.60272943,construction,False,Low,Hebbala,126.52872176666668,1,0,night,5.249858774535857,4,3,01:18:15.850000,02:35:47.531787,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,50.8,Medium,1,0,0.5267467844912105
4943,12.9854788,77.5248865,vehicle_breakdown,False,High,Kamakshipalya,126.92531281666668,2,0,night,8.624060579590678,14,3,06:28:52.237000,08:35:47.755769,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.92531281666668,0.125,0.0,0.0,0.5284008417343885,0.0,24.6,Low,1,0,0.5284008417343885
4944,13.0523625,77.4868568,vehicle_breakdown,False,Low,No Police Station,156.21463948333334,2,0,night,5.3507801337102014,14,3,05:59:34.852000,08:35:47.730369,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,156.21463948333334,0.125,0.0,0.0,0.6505574635764737,0.0,28.27,Low,1,0,0.6505574635764737
4945,12.97163203,77.51287458,vehicle_breakdown,False,High,Yeshwanthpura,136.37870906666666,2,0,night,6.579640266686393,14,3,06:19:25.020000,08:35:47.742544,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,136.37870906666666,0.125,0.0,0.0,0.5678280011217319,0.0,25.78,Low,1,0,0.5678280011217319
4946,13.196185,77.6535117,vehicle_breakdown,False,Low,Chikkajala,179.4243568,5,1,night,7.122996038388214,14,3,00:36:22.437000,03:35:47.898408,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,179.4243568,0.125,0.0,0.0,0.7473579361028848,0.0,31.17,Medium,1,0,0.7473579361028848
4947,13.0395979,77.6418066,construction,True,High,Hennuru,805.13666105,2,0,night,18.034502704197,4,3,05:10:39.582000,18:35:47.781663,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.5,0.0,0.0,1.0,0.0,65.0,High,1,0,1.0
4948,13.0494403,77.5929474,vehicle_breakdown,False,High,Hebbala,138.83806215,3,0,night,4.121910450278,14,3,01:16:57.578000,03:35:47.861729,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,138.83806215,0.125,0.0,0.0,0.5780851937160166,0.0,26.09,Low,1,0,0.5780851937160166
4949,12.899533,77.7122526,vehicle_breakdown,False,Low,Whitefield,90.77372385,2,0,evening_peak,3.983704791802374,14,0,20:24:34.015000,21:55:20.438431,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,90.77372385,0.125,0.0,0.0,0.37762386988213,0.0,20.08,Low,1,1,0.37762386988213004
4950,13.0493266,77.5550847,vehicle_breakdown,False,Low,Jalahalli,526.8065981333333,2,0,evening_peak,11.844861168788295,14,0,20:38:39.856000,05:25:28.251888,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.125,0.0,0.0,1.0,0.0,31.0,Medium,0,1,1.0
4951,13.1292374,77.6148783,vehicle_breakdown,False,High,Yelahanka,127.52725076666668,2,0,evening_peak,5.285218627532395,14,0,20:28:16.441000,22:35:48.076046,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,127.52725076666668,0.125,0.0,0.0,0.5309113366790958,0.0,24.68,Low,1,1,0.5309113366790958
4952,12.8469493,77.672515,vehicle_breakdown,False,High,HAL Old Airport,980.1172258333334,5,1,night,35.477087050662774,14,3,05:09:11.633000,21:29:18.666550,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.125,0.0,0.0,1.0,0.0,38.75,Medium,1,0,1.0
4953,12.9200494,77.6441159,vehicle_breakdown,False,High,HSR Layout,162.57518685,2,0,evening_peak,6.526334176243301,14,0,18:53:13.098000,21:35:47.609211,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,162.57518685,0.125,0.0,0.0,0.6770853175015976,0.0,29.06,Low,1,1,0.6770853175015976
4954,12.9024645,77.705852,vehicle_breakdown,False,Low,Bellandur,46.3259174,2,0,evening_peak,2.409721560378343,14,0,20:53:27.960000,21:39:47.515044,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,46.3259174,0.125,0.0,0.0,0.1922459693924575,0.0,14.52,Low,1,1,0.1922459693924575
4955,13.0201283,77.7097983,vehicle_breakdown,False,Low,K.R. Pura,141.68430924999998,2,0,evening_peak,15.560086631216528,14,0,21:14:06.801000,23:35:47.859555,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,141.68430924999998,0.125,0.0,0.0,0.58995600026001,0.0,26.45,Low,1,1,0.58995600026001
4956,12.9695233,77.7005979,construction,False,High,HAL Old Airport,758.3803952833333,2,0,evening_peak,49.94055227084418,4,0,20:57:24.995000,09:35:47.818717,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.5,0.0,0.0,1.0,0.0,52.0,Medium,0,1,1.0
4957,12.9966546,77.6644435,vehicle_breakdown,False,High,Banaswadi,159.12198946666666,2,0,evening_peak,7.503526700632985,14,0,18:56:40.300000,21:35:47.619368,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,159.12198946666666,0.125,0.0,0.0,0.6626831111380761,0.0,28.63,Low,1,1,0.6626831111380761
4958,12.9661629,77.5049344,vehicle_breakdown,False,Low,Jnanabharathi,122.07702205,2,0,evening_peak,4.516930081891264,14,0,21:33:43.251000,23:35:47.872323,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,122.07702205,0.125,0.0,0.0,0.5081801371581307,0.0,24.0,Low,1,1,0.5081801371581307
4959,12.9435175,77.6979694,water_logging,False,High,HAL Old Airport,126.52872176666668,2,0,evening_peak,7.02453569997606,16,0,21:52:16.210000,03:42:25.205775,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.625,0.0,0.0,0.5267467844912105,0.0,47.64,Medium,0,1,0.5267467844912105
4960,13.0438708,77.5839711,water_logging,False,High,Kodigehalli,126.52872176666668,3,0,night,8.823552465243072,16,3,04:53:45.451000,06:01:18.585562,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.625,0.0,0.0,0.5267467844912105,0.0,59.55,High,1,0,0.5267467844912105
4961,12.9904154,77.5042127,congestion,False,High,Kamakshipalya,137.75802495000002,3,0,night,12.402685290580802,3,3,02:18:02.449000,04:35:47.930497,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,137.75802495000002,0.25,0.0,0.0,0.5735806963160838,0.0,34.71,Medium,1,0,0.5735806963160838
4962,13.016185,77.7093227,road_conditions,False,Low,K.R. Pura,7.574152833333333,3,0,night,11.179430405575935,11,3,04:39:41.801000,04:47:16.250170,25.0,Unknown,8173,Unknown,8173,0.08271136669521595,7.574152833333333,0.0625,0.0,0.0,0.0306244782684843,0.0,5.29,Low,1,0,0.030624478268484325
4963,12.9670817,77.5050333,vehicle_breakdown,False,Low,Jnanabharathi,126.52872176666668,3,0,night,8.248609104108464,14,3,00:01:06.508000,05:23:35.157041,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.125,0.0,0.0,0.5267467844912105,0.0,24.55,Low,1,0,0.5267467844912105
4964,12.9967664,77.5847577,vehicle_breakdown,False,High,High ground,39.85933068333333,3,0,night,15.143922533964876,14,3,05:17:44.716000,05:57:36.275841,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,39.85933068333333,0.125,0.0,0.0,0.1652758585002905,0.0,13.71,Low,1,0,0.16527585850029058
4965,13.0434933,77.590776,vehicle_breakdown,False,High,Kodigehalli,151.63649145,3,0,night,9.789279436399886,14,3,00:04:09.688000,02:35:47.877487,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,151.63649145,0.125,0.0,0.0,0.6314634398589037,0.0,27.69,Low,1,0,0.6314634398589037
4966,12.99878344,77.58419928,vehicle_breakdown,False,High,Sadashivanagar,169.89312683333335,5,1,night,27.68934239231637,14,3,05:45:54.333000,08:35:47.920610,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,169.89312683333335,0.125,0.0,0.0,0.7076061566243518,0.0,29.98,Low,1,0,0.7076061566243518
4967,13.0562813,77.6115332,pot_holes,False,Low,Hebbala,126.52872176666668,3,0,night,5.249858774535857,7,3,05:51:44.909000,20:53:57.965056,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0,0.0,0.0,0.5267467844912105,0.0,15.8,Low,1,0,0.5267467844912105
4968,12.9053195,77.6096809,construction,False,Low,Mico Layout,274.00397273333334,3,0,night,10.472244098155892,4,3,05:31:10.751000,10:05:10.989364,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.5,0.0,0.0,1.0,0.0,65.0,High,1,0,1.0
4969,13.0978923,77.5670813,vehicle_breakdown,False,Low,Yelahanka,126.27216445,3,0,night,26.64129913781736,14,3,02:29:31.606000,04:35:47.935867,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.27216445,0.125,0.0,0.0,0.5256767641568565,0.0,19.62,Low,0,0,0.5256767641568565
4970,13.0895998,77.3908201,vehicle_breakdown,False,Low,Sadashivanagar,28.43533366666667,5,1,night,1.7761812116924929,14,3,06:23:31.540000,06:51:57.660020,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,28.43533366666667,0.125,0.0,0.0,0.1176299395834089,0.0,9.82,Low,0,0,0.11762993958340895
4971,12.8952517,77.5550817,vehicle_breakdown,False,Low,K.S. Layout,121.08808678333334,5,1,night,4.853137902082241,14,3,06:34:42.646000,08:35:47.931207,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,121.08808678333334,0.125,0.0,0.0,0.5040555974317196,0.0,23.87,Low,1,0,0.5040555974317196
4972,13.0334622,77.588753,vehicle_breakdown,False,High,Hebbala,144.80042360000002,5,1,morning_peak,9.717320403090024,14,2,07:10:59.777000,09:35:47.802416,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,144.80042360000002,0.125,0.0,0.0,0.6029523387078604,0.0,26.84,Low,1,1,0.6029523387078604
4973,13.0122936,77.6988829,vehicle_breakdown,False,Low,K.R. Pura,138.55019118333334,5,1,morning_peak,7.013721409305459,14,2,08:17:15.128000,10:35:48.139471,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,138.55019118333334,0.125,0.0,0.0,0.5768845739402662,0.0,26.06,Low,1,1,0.5768845739402662
4974,12.9164058,77.6046741,vehicle_breakdown,False,Low,Mico Layout,127.12206796666666,3,0,night,5.270870316922763,14,3,06:28:40.166000,08:35:47.490078,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,127.12206796666666,0.125,0.0,0.0,0.5292214459335757,0.0,24.63,Low,1,0,0.5292214459335757
4975,12.8995983,77.6335883,vehicle_breakdown,False,High,HSR Layout,139.64305925,5,1,morning_peak,5.714262958648351,14,2,09:16:09.353000,11:35:47.936555,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,139.64305925,0.125,0.0,0.0,0.581442584872454,0.0,26.19,Low,1,1,0.581442584872454
4976,13.020295,77.7096082,vehicle_breakdown,False,Low,K.R. Pura,179.5369533666667,3,0,night,15.560086631216528,14,3,06:36:15.631000,09:35:47.848202,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,179.5369533666667,0.125,0.0,0.0,0.7478275411699986,0.0,31.18,Medium,1,0,0.7478275411699986
4977,13.04465,77.5830273,congestion,False,High,Kodigehalli,121.89029885,3,0,night,22.27206948262401,3,3,04:33:54.477000,06:35:47.894931,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,121.89029885,0.25,0.0,0.0,0.5074013730850903,0.0,32.72,Medium,1,0,0.5074013730850903
4978,12.8416294,77.6448425,vehicle_breakdown,False,Low,Electronic City,82.81123916666667,3,0,night,5.245029021681269,14,3,06:55:30.342000,08:18:19.016350,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,82.81123916666667,0.125,0.0,0.0,0.3444148363848761,0.0,19.08,Low,1,0,0.34441483638487613
4979,12.99031,77.5039553,congestion,False,High,Kamakshipalya,120.65318811666666,3,0,night,12.402685290580802,3,3,04:35:08.689000,06:35:47.880287,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,120.65318811666666,0.25,0.0,0.0,0.5022417710994096,0.0,32.57,Medium,1,0,0.5022417710994096
4980,13.0484543,77.5545978,congestion,False,Low,Jalahalli,130.25912708333334,3,0,night,5.881129936569769,3,3,05:25:32.329000,07:35:47.876625,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,130.25912708333334,0.25,0.0,0.0,0.5423051384531118,0.0,33.77,Medium,1,0,0.5423051384531118
4981,12.9349694,77.6909504,vehicle_breakdown,False,High,HAL Old Airport,132.49944331666669,3,0,night,6.825439520096765,14,3,05:23:17.897000,07:35:47.863599,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,132.49944331666669,0.125,0.0,0.0,0.5516487968456907,0.0,25.3,Low,1,0,0.5516487968456907
4982,13.1661967,77.713815,accident,False,Low,Chikkajala,83.14933268333333,3,0,morning_peak,3.713710279032648,2,2,08:12:38.914000,09:35:47.873961,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,83.14933268333333,0.75,0.0,0.0,0.3458249187105212,0.0,50.3,Medium,0,1,0.3458249187105212
4983,13.0133386,77.6998768,vehicle_breakdown,False,Low,K.R. Pura,41.31266376666667,3,0,night,5.489707744340451,14,3,06:22:22.555000,07:03:41.314826,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,41.31266376666667,0.125,0.0,0.0,0.1713372562883588,0.0,13.89,Low,1,0,0.17133725628835883
4984,12.9564114,77.7456022,vehicle_breakdown,False,High,Whitefield,153.95333001666668,3,0,midday_offpeak,6.221017465177455,14,1,15:01:50.811000,17:35:48.010801,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,153.95333001666668,0.125,0.0,0.0,0.6411262489728994,0.0,27.98,Low,1,0,0.6411262489728994
4985,13.0245468,77.6196009,construction,False,Low,K.G. Halli,182.50669323333327,3,0,evening_peak,7.232147563450124,4,0,18:33:17.372000,21:35:47.773594,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,182.50669323333327,0.5,0.0,0.0,0.7602133974237245,0.0,57.81,High,1,1,0.7602133974237245
4986,12.9952341,77.6663541,water_logging,False,High,Mahadevapura,126.52872176666668,3,0,morning_peak,7.608362963135269,16,2,07:21:14.866000,06:04:58.322846,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.625,0.0,0.0,0.5267467844912105,0.0,47.64,Medium,0,1,0.5267467844912105
4987,12.9423082,77.5481102,vehicle_breakdown,False,Low,Banashankari,62.41803623333333,3,0,night,2.979574770800373,14,3,06:25:23.261000,07:27:48.343174,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,62.41803623333333,0.125,0.0,0.0,0.2593611645395883,0.0,16.53,Low,1,0,0.25936116453958835
4988,12.8408367,77.6500067,vehicle_breakdown,False,Low,Electronic City,130.60884811666668,3,0,morning_peak,6.207048681927458,14,2,07:25:11.388000,09:35:47.918887,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,130.60884811666668,0.125,0.0,0.0,0.543763715514487,0.0,25.06,Low,1,1,0.543763715514487
4989,12.9623326,77.6294487,water_logging,False,Low,Halasur,126.52872176666668,3,0,morning_peak,7.555486266715468,16,2,07:22:43.211000,23:32:33.812579,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.625,0.0,0.0,0.5267467844912105,0.0,59.55,High,1,1,0.5267467844912105
4990,12.9063214,77.698384,vehicle_breakdown,False,Low,Bellandur,131.81734955,3,0,night,5.4371393652568845,14,3,05:23:59.098000,07:35:48.138973,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,131.81734955,0.125,0.0,0.0,0.5488039970568866,0.0,25.21,Low,1,0,0.5488039970568866
4991,13.0624717,77.5733483,vehicle_breakdown,False,Low,Kodigehalli,51.74567765,3,0,morning_peak,2.601645806661109,14,2,07:56:16.243000,08:48:00.983659,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,51.74567765,0.125,0.0,0.0,0.2148500944673942,0.0,15.2,Low,1,1,0.21485009446739428
4992,13.0563502,77.475345,accident,False,Low,No Police Station,98.70440648333332,3,0,morning_peak,8.521208332851502,2,2,07:57:05.666000,09:35:47.930389,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,98.70440648333332,0.75,0.0,0.0,0.4107002669743253,0.0,64.82,High,1,1,0.4107002669743253
4993,13.0526619,77.5932885,vehicle_breakdown,False,High,Kodigehalli,144.34551175,3,0,night,7.24530271714942,14,3,06:11:27.257000,08:35:47.987705,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,144.34551175,0.125,0.0,0.0,0.6010550436466127,0.0,26.78,Low,1,0,0.6010550436466127
4994,13.041426,77.5457729,vehicle_breakdown,False,High,Jalahalli,8.8561709,5,1,evening_peak,14.25893529053524,14,0,19:21:03.481000,19:29:54.851254,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,8.8561709,0.125,0.0,0.0,0.0359713746975767,0.0,9.83,Low,1,1,0.03597137469757674
4995,12.86905184,77.53652279,vehicle_breakdown,False,Low,Thalagattapura,145.8823487,3,0,night,5.93520832704011,14,3,06:09:55.017000,08:35:47.957922,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,145.8823487,0.125,0.0,0.0,0.607464709948288,0.0,26.97,Low,1,0,0.607464709948288
4996,12.9895377,77.6638443,construction,True,Low,Banaswadi,23.679609466666665,3,0,evening_peak,10.489733947414065,4,0,20:12:07.220000,20:35:47.996568,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,23.679609466666665,0.5,0.0,0.0,0.0977953012082697,0.0,37.93,Medium,1,1,0.09779530120826978
4997,13.0563067,77.475215,accident,False,Low,No Police Station,92.82864271666668,3,0,morning_peak,8.521208332851502,2,2,07:02:58.282000,08:35:48.000563,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,92.82864271666668,0.75,0.0,0.0,0.3861942938378725,0.0,64.09,High,1,1,0.38619429383787257
4998,13.0062112,77.5837405,pot_holes,False,High,Sadashivanagar,126.52872176666668,3,0,evening_peak,6.0190895437666265,7,0,20:53:27.173000,23:00:21.465376,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0,0.0,0.0,0.5267467844912105,0.0,15.8,Low,1,1,0.5267467844912105
4999,13.0035148,77.5298216,vehicle_breakdown,False,Low,Rajajinagar,48.37082896666666,5,1,evening_peak,5.17308122061846,14,0,20:06:18.722000,20:54:40.971738,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,48.37082896666666,0.125,0.0,0.0,0.2007746560294942,0.0,14.77,Low,1,1,0.20077465602949426
5000,12.9630559,77.5124532,vehicle_breakdown,False,Low,Jnanabharathi,32.68535996666667,5,1,evening_peak,3.3617558074359746,14,0,21:09:42.557000,21:42:23.678598,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,32.68535996666667,0.125,0.0,0.0,0.1353554701651299,0.0,12.81,Low,1,1,0.13535547016512994
5001,13.0529083,77.646015,construction,False,Low,Hennuru,126.52872176666668,3,0,evening_peak,11.285912927283809,4,0,20:55:31.161000,06:34:43.974955,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,40.64,Medium,0,1,0.5267467844912105
5002,13.0495214,77.4953173,vehicle_breakdown,False,Low,Chikkabanavara,137.20408441666666,3,0,evening_peak,7.230443410708318,14,0,21:18:35.635000,23:35:47.880065,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,137.20408441666666,0.125,0.0,0.0,0.571270383586006,0.0,25.89,Low,1,1,0.571270383586006
5003,12.8662934,77.5918795,road_conditions,False,High,Hulimavu,3.71358025,4,0,night,5.404986816819953,11,3,00:22:27.427000,00:26:10.241815,25.0,Unknown,8173,Unknown,8173,0.08271136669521595,3.71358025,0.0625,0.0,0.0,0.0145232373446743,0.0,4.81,Low,1,0,0.014523237344674356
5004,12.90769949,77.65681744,construction,False,Low,Bellandur,126.52872176666668,4,0,night,5.249858774535857,4,3,00:24:23.706000,00:35:47.960292,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,50.8,Medium,1,0,0.5267467844912105
5005,12.9200419,77.6558733,vehicle_breakdown,True,High,Bellandur,152.78285598333332,4,0,night,6.179568704295264,14,3,02:03:01.096000,04:35:48.067359,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,152.78285598333332,0.125,0.0,0.0,0.6362445678235472,0.0,27.84,Low,1,0,0.6362445678235472
5006,13.0693866,77.5858041,water_logging,False,Low,Kodigehalli,2.1976960666666665,3,0,morning_peak,0.847055459198116,16,2,08:48:01.854000,08:50:13.715764,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,2.1976960666666665,0.625,0.0,0.0,0.008200958480183,0.0,44.0,Medium,1,1,0.008200958480183053
5007,12.9938317,77.5849467,vehicle_breakdown,False,High,High ground,20.757847583333334,3,0,morning_peak,9.81287173915286,14,2,08:58:51.471000,09:19:36.941855,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,20.757847583333334,0.125,0.0,0.0,0.0856095461188173,0.0,11.32,Low,1,1,0.08560954611881733
5008,13.0842575,77.5519225,vehicle_breakdown,False,Low,Yelahanka,126.5230286,3,0,morning_peak,4.427973690422702,14,2,08:46:37.881000,10:53:09.262716,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.5230286,0.125,0.0,0.0,0.5267230400734744,0.0,24.55,Low,1,1,0.5267230400734744
5009,13.0273277,77.5856223,water_logging,False,High,Kodigehalli,9.367551433333334,3,0,morning_peak,5.580539449718274,16,2,09:26:48.209000,09:36:10.262086,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,9.367551433333334,0.625,0.0,0.0,0.0381041829774918,0.0,44.89,Medium,1,1,0.03810418297749181
5010,13.1094919,77.5802425,water_logging,False,Low,Yelahanka,126.52872176666668,3,0,morning_peak,17.88063121990917,16,2,09:31:28.216000,23:42:19.838438,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.625,0.0,0.0,0.5267467844912105,0.0,59.55,High,1,1,0.5267467844912105
5011,13.0132709,77.6484194,tree_fall,True,Low,Banaswadi,634.9466416166667,3,0,morning_peak,23.25392566363173,13,2,10:14:44.434000,20:49:41.232497,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.25,0.0,0.0,1.0,0.0,47.5,Medium,1,1,1.0
5012,12.9573052,77.7452897,road_conditions,False,High,Whitefield,126.52872176666668,3,0,evening_peak,5.249858774535857,11,0,18:39:42.742000,10:36:06.039767,25.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0625,0.0,0.0,0.5267467844912105,0.0,16.14,Low,0,1,0.5267467844912105
5013,13.0467801,77.5011956,water_logging,False,Low,Peenya,126.52872176666668,3,0,morning_peak,10.109898831378452,16,2,10:32:18.417000,03:04:35.815326,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.625,0.0,0.0,0.5267467844912105,0.0,47.64,Medium,0,1,0.5267467844912105
5014,12.9606384,77.7476032,vehicle_breakdown,False,Low,Whitefield,147.95394323333332,3,0,morning_peak,9.655269652143303,14,2,11:07:50.788000,13:35:48.024594,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,147.95394323333332,0.125,0.0,0.0,0.6161046828946969,0.0,27.23,Low,1,1,0.6161046828946969
5015,13.0117111,77.7003731,vehicle_breakdown,False,Low,K.R. Pura,171.98063278333333,4,0,night,6.859399300610805,14,3,00:43:49.138000,03:35:47.975967,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,171.98063278333333,0.125,0.0,0.0,0.7163124911136818,0.0,30.24,Medium,1,0,0.7163124911136818
5016,12.9566301,77.7444294,vehicle_breakdown,False,High,Whitefield,121.67025953333334,3,0,morning_peak,5.077811182167581,14,2,10:34:07.693000,12:35:47.908572,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,121.67025953333334,0.125,0.0,0.0,0.5064836579084205,0.0,23.94,Low,1,1,0.5064836579084205
5017,13.08647,77.594875,accident,False,High,Yelahanka,104.51561701666668,3,0,midday_offpeak,7.704730899139903,2,1,15:51:17.164000,17:35:48.101021,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,104.51561701666668,0.75,0.0,0.0,0.4349370087623514,0.0,65.55,High,1,0,0.4349370087623514
5018,13.10963,77.6035517,vehicle_breakdown,False,High,Yelahanka,133.28790756666666,4,0,night,8.29495784521509,14,3,04:36:41.347000,06:49:58.621454,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,133.28790756666666,0.125,0.0,0.0,0.5549372346551151,0.0,25.4,Low,1,0,0.5549372346551151
5019,13.0468693,77.5024237,vehicle_breakdown,False,Low,Peenya,29.97115595,3,0,evening_peak,5.071352640766711,14,0,21:05:52.153000,21:35:50.422357,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,29.97115595,0.125,0.0,0.0,0.1240353740277354,0.0,12.47,Low,1,1,0.12403537402773544
5020,13.035723,77.6284171,vehicle_breakdown,False,High,Hennuru,127.69657923333332,5,1,night,9.029799139515791,14,3,23:28:05.917000,01:35:47.711754,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,127.69657923333332,0.125,0.0,0.0,0.5316175527592777,0.0,19.76,Low,0,0,0.5316175527592777
5021,13.0445812,77.6434918,construction,False,Low,Hennuru,126.52872176666668,4,0,night,6.173149268894314,4,3,05:45:34.992000,23:08:49.558319,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,50.8,Medium,1,0,0.5267467844912105
5022,12.878816,77.6470202,vehicle_breakdown,False,High,Electronic City,147.33089973333333,3,0,evening_peak,4.870668546874826,14,0,20:08:28.077000,22:35:47.930984,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,147.33089973333333,0.125,0.0,0.0,0.6135061633013023,0.0,27.16,Low,1,1,0.6135061633013023
5023,13.1155017,77.6073017,vehicle_breakdown,False,High,Yelahanka,173.7303877,5,1,evening_peak,6.081218140747609,14,0,20:42:04.191000,23:35:48.014262,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,173.7303877,0.125,0.0,0.0,0.7236101716682448,0.0,30.46,Medium,1,1,0.7236101716682448
5024,13.0424133,77.5492224,vehicle_breakdown,False,High,Jalahalli,13.06309525,4,0,night,5.336309233878587,14,3,03:56:39.730000,04:09:43.515715,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,13.06309525,0.125,0.0,0.0,0.0535171405251698,0.0,10.36,Low,1,0,0.0535171405251698
5025,12.997415,77.6640825,vehicle_breakdown,False,High,Banaswadi,141.41282258333334,4,0,morning_peak,7.503526700632985,14,2,07:14:23.302000,09:35:48.071355,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,141.41282258333334,0.125,0.0,0.0,0.5888237142756788,0.0,26.41,Low,1,1,0.5888237142756788
5026,13.0606335,77.4616149,vehicle_breakdown,False,Low,No Police Station,174.0768577,3,0,evening_peak,8.773108465405636,14,0,20:41:43.316000,23:35:47.927462,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,174.0768577,0.125,0.0,0.0,0.725055189686286,0.0,30.5,Medium,1,1,0.725055189686286
